partyid,ltv,gender,expirydate,resumecount,maxchar,avchar
10789082,214.65,F,2/14/2015 8:07,7,3438,2129
42599752,2.95,M,4/18/2013 0:16,1,2022,1560
16301386,459.3,M,5/20/2013 20:54,4,4025,2238
54364235,2.95,M,3/6/2015 6:00,1,2568,2568
7008818,42.85,F,6/22/2013 22:39,2,4968,2347
52579775,247.6,M,6/5/2014 22:28,2,4601,2912
37149632,38.9,F,1/3/2013 13:44,10,3908,1561
52817762,2.95,M,9/24/2013 13:19,41,3448,2698
83696146,81.55,F,2/8/2015 15:22,1,2197,1671
63667871,41.75,M,3/30/2014 0:36,1,1469,1339
51828669,2.95,F,9/10/2013 11:13,1,3101,3101
76176032,1,M,8/30/2014 12:57,2,9421,3117
59984520,97.35,M,4/17/2015 11:18,4,1824,1579
43079293,189.7,M,10/3/2013 16:13,1,5998,5998
62048429,0,F,1/26/2014 22:35,1,2183,1361
53270575,72.85,F,11/30/2013 5:38,4,7498,4239
70825268,1.95,F,6/9/2014 9:59,3,2094,1679
68929777,41.75,M,6/8/2014 15:16,2,2391,2387
81185638,1.95,F,10/27/2014 12:23,4,11021,5502
66397067,2.95,F,11/17/2014 10:44,14,2950,1078
951335,317.5,M,6/22/2014 9:06,1,3129,1956
1440466,41.75,F,5/26/2014 20:05,1,2087,2087
9292946,1.95,M,8/27/2014 8:34,1,1258,346
50342280,639.75,M,2/9/2015 12:27,3,4544,3539
57412425,6.9,F,11/27/2013 16:44,18,6450,1913
12731625,104.85,F,6/25/2013 17:15,1,3068,2176
35946101,2.95,F,6/28/2014 15:33,6,2120,1873
71646227,1.95,F,6/17/2014 3:00,5,2298,1379
61805243,1.95,F,2/10/2014 11:07,2,1760,919
4691987,95.4,F,2/13/2013 11:00,6,4873,1391
70941221,1.95,F,9/25/2014 15:11,2,2442,2103
62040990,6.85,F,5/23/2014 15:00,3,1768,692
30920122,2.95,M,1/11/2013 17:05,5,18710,9198
62900121,280.55,M,9/3/2014 20:14,3,4872,1782
62231573,1.95,F,2/16/2014 15:07,4,3101,2208
25975610,38.9,F,5/14/2013 22:56,4,4533,1830
16650641,217.6,F,5/7/2013 19:45,28,38540,3865
9466988,37.9,M,11/5/2013 2:23,2,3464,2361
79591736,41.75,M,1/19/2015 13:54,1,2678,1914
19063433,69.9,F,1/14/2014 8:57,2,3701,1845
39205409,41.64,M,2/27/2013 13:36,1,2185,1803
79117248,43.7,M,10/2/2014 7:52,3,4488,1803
5075873,2.95,M,5/20/2013 9:18,1,980,980
82925099,1.95,M,11/22/2014 16:15,1,3840,3840
14948705,200.25,M,4/24/2013 8:52,5,6221,2096
37532337,178.7,M,3/17/2013 12:48,1,2768,2076
50836983,72.85,F,10/25/2013 13:44,1,3031,2089
56874852,82.55,M,1/15/2014 21:46,1,3880,3880
36951144,318.5,F,10/30/2013 13:04,3,2655,1905
55753174,1.95,F,11/8/2013 10:56,1,2728,2728
75664605,1.95,F,8/15/2014 10:40,6,5765,2168
74448633,1.95,M,7/29/2014 0:13,1,2890,2890
42374034,37.9,F,5/13/2013 12:46,2,1894,1675
67459176,69.9,M,5/19/2014 12:06,4,1439,692
38467921,2.95,F,1/17/2013 12:03,1,7357,7357
68079741,1.95,F,4/26/2014 20:01,1,5276,5276
63532841,1.95,F,2/28/2014 13:27,3,5196,1927
42733900,2.95,M,9/5/2013 22:35,4,2403,1397
73469796,200.95,M,12/1/2014 21:57,1,1692,1481
56689212,1.95,F,11/18/2013 16:33,2,8307,2799
68439800,3.9,F,5/5/2014 6:56,1,1734,1267
51596438,2.95,M,9/17/2013 4:29,1,5173,2391
57214404,1.95,F,11/25/2013 12:47,4,4504,3268
72311984,200.95,M,11/13/2014 19:11,3,2143,956
278507,1.95,F,4/21/2014 22:46,2,3383,1865
63015884,1.95,M,2/21/2014 4:05,1,10836,6606
53581075,37.9,F,11/3/2013 16:48,1,4796,4796
76780963,1.95,M,8/31/2014 22:09,1,1853,926
61218521,1.95,F,1/30/2014 13:31,1,1894,1894
45958503,317.5,F,6/27/2014 15:09,1,6197,3116
59413471,1.95,M,12/29/2013 22:04,1,1768,1768
9771640,110.75,F,4/5/2014 14:51,6,5250,2191
3930051,2.95,F,5/2/2014 19:36,1,1930,1775
77396130,41.75,M,10/7/2014 4:57,2,2196,1707
9410973,74.55,F,4/13/2014 22:21,2,3037,1948
7871011,10.85,F,7/12/2014 8:09,4,7478,3148
42102551,4.11,M,4/23/2013 20:37,4,1373,377
78361938,1.95,M,9/22/2014 16:10,1,3661,3661
54467485,2.95,M,11/4/2013 13:48,6,8084,2011
48087923,2.95,F,7/14/2013 9:51,3,6543,4839
70433860,41.75,M,6/26/2014 15:05,1,2406,1846
37145764,108.8,M,7/12/2013 8:34,2,9145,5919
44105634,2.95,M,5/8/2013 16:13,1,5319,2987
9499906,169.95,F,6/18/2014 17:20,5,8172,2826
10287613,5.9,F,3/31/2013 13:54,6,8642,2705
34055677,1.95,F,12/20/2014 18:06,2,6308,2669
9388320,38.9,F,4/20/2013 12:06,4,2502,1127
69550116,43.7,M,5/17/2014 18:41,7,3480,2061
8902342,4.95,M,6/24/2014 14:35,1,4198,3029
6141308,146.15,F,7/6/2014 15:46,1,7721,4953
10579869,178.7,M,5/27/2014 7:05,9,3163,2005
20283963,9.95,M,6/28/2014 8:34,1,2832,2832
357581,41.7,M,11/18/2014 15:56,4,7173,2692
3019246,3.95,M,2/21/2015 14:13,3,3397,1181
5487834,143.75,F,1/20/2014 18:42,1,2665,2453
40957082,2.95,F,2/22/2013 23:05,1,6856,4272
45072907,72.85,F,2/16/2014 5:28,6,2250,1375
22157376,948.6,F,4/4/2014 10:06,3,2170,1671
65775351,11.9,M,4/30/2014 17:09,11,4881,2051
54984351,2.95,F,10/28/2013 15:23,1,4150,4150
40460871,57.8,F,4/23/2014 0:00,1,4119,1458
25968178,319.5,F,12/28/2013 16:54,2,6131,3558
44411563,6.9,M,6/19/2013 0:00,7,2607,1039
41566587,107.8,M,6/13/2013 13:15,1,4941,4941
35921863,2.95,F,7/23/2013 22:35,1,2666,1026
71559741,1.95,F,6/15/2014 16:53,10,3265,817
68859376,1.95,F,5/8/2014 0:31,1,1758,1758
39299117,37.9,F,3/1/2013 13:18,1,2992,1116
58507294,1.95,M,2/17/2014 19:52,2,4849,2949
38470205,2.95,F,1/9/2013 3:02,1,3743,3743
54181994,37.9,F,11/12/2013 10:11,1,2675,2311
27458571,2.95,F,4/2/2014 11:32,5,5650,2456
17139233,34.95,F,2/2/2013 13:24,1,3031,2021
29243018,1.95,F,1/8/2014 11:29,8,3546,2737
71464285,1.95,M,6/30/2014 14:05,1,2239,2207
61957699,4.9,F,2/8/2014 0:00,6,4419,2705
49907356,37.9,F,9/11/2013 8:44,4,7407,4531
61879769,1.95,M,2/12/2014 2:58,3,2315,923
54345663,2.95,F,10/15/2013 8:26,1,3621,3066
30141098,4.95,M,12/19/2014 23:06,3,2710,903
73030983,1.95,M,7/6/2014 21:25,1,5913,4047
54278455,142.75,F,2/17/2014 0:18,2,3116,2019
65536306,41.7,F,11/21/2014 6:35,2,1758,1433
56495639,1.95,F,2/17/2014 12:55,3,2290,1631
10134697,72.85,F,7/19/2013 15:41,3,2453,1874
2907620,1.95,F,2/4/2015 12:31,4,6558,3563
15016130,14.95,F,8/24/2014 9:44,5,3693,2361
41302783,72.85,M,5/10/2013 8:20,1,3863,3863
69550313,1.95,F,5/20/2014 10:17,2,2420,1210
82903478,121.35,M,2/14/2015 1:37,1,2658,1971
77159832,1.95,M,8/22/2014 12:05,2,5204,3494
37219518,80.6,M,6/9/2014 19:47,6,4840,2908
5780113,1.95,M,5/19/2014 10:34,1,2190,1696
54258622,37.9,M,11/18/2013 23:23,4,2414,1488
55800362,38.75,M,12/3/2013 13:16,1,1857,1551
54191067,2.95,M,10/12/2013 13:32,1,1966,1966
80225004,1.95,M,10/29/2014 20:40,3,6673,2224
45493471,37.9,M,7/3/2013 15:38,1,2537,1982
54105377,2.95,F,10/11/2013 16:17,2,3902,1949
12010237,110.35,F,11/20/2014 18:16,1,5119,2617
41937969,2.95,M,4/16/2013 16:34,1,6122,3594
10186518,2.95,M,2/19/2013 17:53,1,2157,1118
51228906,2.95,M,8/29/2013 9:34,1,3583,2694
81456486,1.95,F,11/2/2014 22:45,1,9615,9615
64132389,2.95,F,3/7/2014 13:17,3,1495,1442
36421626,3.95,F,5/29/2013 20:03,1,2301,1459
12822475,2.95,M,1/12/2015 9:54,4,1677,825
4084550,5.9,F,6/20/2013 8:06,3,1751,962
1037083,1.95,F,11/24/2014 4:27,1,1678,1678
27230842,2.95,M,1/16/2013 1:36,4,5400,1400
2303139,37.9,F,1/31/2013 14:26,1,5411,5411
4146032,3.38,F,3/25/2014 7:27,2,4404,2195
8452410,1.95,F,10/16/2014 12:57,3,4260,2825
63749932,1.95,F,3/10/2014 12:06,1,3396,2358
66050164,81.55,F,8/26/2014 22:16,3,3961,2226
10142609,38.75,F,9/9/2014 11:03,1,1618,1618
9643756,2.95,F,2/7/2016 9:55,1,4859,3682
2850794,2.95,F,8/6/2014 14:11,1,3414,1202
51144125,2.95,M,8/28/2013 2:14,4,4092,3010
53935563,2.95,F,10/25/2013 21:05,4,4540,2237
55008916,34.95,F,1/10/2015 12:42,1,5079,3130
76110073,81.55,M,10/16/2014 21:53,2,5658,3256
57820185,1.95,M,1/1/2014 8:29,5,3648,1062
14193581,2.95,F,3/28/2014 9:37,1,7567,4526
77174873,83.5,M,11/17/2014 13:37,1,2757,1875
56662196,5.9,F,12/6/2013 11:17,3,4309,1850
7875370,3.9,F,10/2/2014 19:33,3,3437,1938
62979817,2.95,F,4/22/2014 0:08,5,5741,1947
74805823,1.95,M,8/31/2014 13:15,1,1360,727
62933420,14.95,M,3/22/2014 17:39,2,3241,2711
2539097,1.95,M,12/10/2013 20:32,1,3589,3589
27984406,2.95,F,3/6/2013 19:23,2,5141,2299
70325213,38.85,F,8/25/2014 14:36,3,6173,2839
16642451,2.95,F,5/21/2014 9:38,1,4354,2899
72449868,1.95,F,10/17/2014 16:00,1,3619,2271
2751996,72.85,F,1/2/2014 2:53,1,2993,2993
51824267,49.9,F,9/7/2013 19:47,2,2299,1415
27692189,4.08,M,1/20/2013 17:44,2,4862,2613
51316488,119.8,M,8/30/2013 17:55,1,5820,4012
52634651,40.85,M,12/8/2014 22:08,1,2017,1848
7270887,2.95,F,5/23/2013 23:48,1,1714,1714
62062816,1.95,F,2/10/2014 13:16,1,1132,1132
38709135,2.95,F,1/21/2013 12:41,1,4236,4236
29732225,2.95,M,8/1/2013 22:34,5,2905,864
28531452,2.95,F,3/7/2013 16:09,2,2813,1801
8787818,2.95,F,10/24/2013 10:23,2,3275,1573
43956478,72.85,F,6/21/2013 11:53,5,2379,1368
63472222,280.55,M,3/10/2015 14:55,4,3545,2202
13558953,7.9,M,1/2/2015 16:53,2,6550,2901
14882955,1.95,F,2/18/2014 10:36,1,1388,1388
51004077,2.95,F,4/1/2014 0:00,4,4244,2588
8014803,2.95,F,2/5/2013 21:08,1,3245,3225
31676675,2.95,M,2/5/2015 0:57,2,1623,818
52756145,45.7,M,10/28/2014 22:15,1,1563,1558
62017150,4.9,F,2/17/2014 22:12,2,1593,1463
7092185,2.95,F,7/11/2014 22:43,1,4901,4901
38371589,72.85,M,3/5/2013 1:10,2,2162,822
20255784,1053.45,F,4/17/2014 14:33,1,5706,3151
43735668,352.45,F,3/23/2014 7:30,14,3214,1501
7221024,2.95,M,5/10/2013 18:22,4,5570,4780
21323189,952.55,F,7/25/2013 11:55,17,4354,2156
62437046,26.11,M,3/3/2014 0:22,1,2258,1890
47911443,177.7,M,12/7/2013 7:27,1,2845,1822
33064378,6.9,M,6/30/2014 12:54,3,2451,1079
3947833,212.65,F,3/14/2014 18:52,1,2636,1825
457528,213.65,F,8/5/2013 7:35,1,3035,1840
9721863,2.95,M,10/9/2013 9:05,1,2335,1289
63202705,14.95,M,3/2/2015 21:00,1,2226,1497
57537957,1.95,M,12/4/2013 7:30,2,6041,1993
8580411,107.8,F,7/24/2013 9:18,1,4683,4683
7632530,2.95,F,10/15/2013 19:12,2,2297,1535
49512302,2.95,M,8/15/2013 10:33,2,2187,1245
8947318,2.95,M,4/15/2014 8:43,1,1505,1505
61728358,55.75,M,4/23/2014 20:45,2,4244,1900
51970838,36.9,M,11/8/2014 3:28,1,30346,30346
73620089,280.55,F,1/27/2015 15:09,1,5418,3282
2457852,2.95,M,1/15/2013 15:11,1,4312,3138
8209414,2.95,F,5/17/2013 21:22,1,1362,1362
45147210,2.95,F,6/16/2013 22:37,4,4871,1882
3325612,1.95,F,10/8/2014 13:57,1,3384,2783
9158601,2.95,F,7/11/2013 23:15,1,6632,5673
7219053,74.85,F,1/15/2013 18:13,5,2908,2073
53969827,37.9,M,11/11/2013 8:44,1,2589,2589
40233429,72.85,F,4/9/2013 16:42,2,4765,3703
8366873,2.95,F,7/30/2013 3:20,2,2615,2615
32488714,1.95,F,7/4/2014 11:52,2,3040,1647
76279402,124.3,M,2/7/2015 9:15,1,3716,2295
46169038,2.95,M,6/5/2013 1:55,1,8758,8758
41747491,72.85,F,4/6/2014 9:07,11,5451,1490
36509289,4.95,F,5/12/2013 20:04,1,2171,1687
55152508,37.9,F,10/9/2014 23:32,3,3611,1360
35350703,37.9,F,4/10/2013 1:25,2,1996,1382
66242027,2.95,M,4/8/2014 18:01,3,5829,3616
40763530,3.95,M,3/3/2013 12:27,2,5053,3399
40899887,2.95,F,10/3/2013 0:00,2,4313,2202
43759421,82.55,F,12/10/2014 14:33,2,2079,1249
41478436,37.9,M,4/4/2013 23:31,1,3898,3898
7938031,1.95,F,12/17/2013 11:10,1,2142,1423
47145695,2.95,F,6/11/2014 20:18,1,6495,3826
63239039,1.95,M,2/24/2014 17:20,2,2193,1677
56186647,2.95,M,11/11/2013 11:48,5,5437,2676
6072334,37.9,M,9/8/2013 20:58,4,1911,542
47927553,2.95,F,7/7/2013 16:42,2,2655,2165
68672892,1.95,F,5/18/2014 19:33,1,6646,6646
6729237,179.7,F,5/13/2014 11:08,1,4235,2136
44704214,2.95,M,11/13/2014 23:19,4,2643,1310
39847668,2.95,M,2/27/2013 19:16,1,2279,2013
58942106,281.55,F,8/24/2014 10:38,2,2352,1429
45987397,72.85,F,12/16/2013 19:39,1,2622,2411
39102869,2.95,F,1/21/2013 15:08,1,1931,1931
5741666,2.95,F,2/8/2015 21:54,2,6765,2866
1687795,179.7,F,1/1/2013 17:14,4,5300,3303
41955684,2.95,F,3/13/2013 13:42,1,2252,1930
6217916,2.95,F,2/4/2013 19:58,1,2977,2840
6841191,1.95,M,4/7/2014 16:25,1,7656,4819
47137950,142.75,M,7/4/2014 8:14,16,13849,9260
66419086,81.5,M,12/17/2014 12:07,1,1519,1264
42339611,2.95,F,3/31/2013 21:11,2,2285,1503
38683230,212.65,M,1/29/2013 16:20,12,4775,1869
4566178,2.95,F,3/24/2014 11:54,1,3466,3466
23013208,37.9,F,1/4/2013 18:29,6,5171,2471
50336985,142.75,F,12/15/2013 7:05,2,5984,2315
6829993,37.9,F,6/5/2013 22:22,1,5330,5330
59982171,12,F,10/12/2014 18:51,1,2601,2601
21444301,39.9,F,2/6/2013 12:46,5,4698,1788
4976592,38.9,F,1/11/2014 14:00,2,2929,2386
12567718,2.95,M,7/17/2013 22:36,2,4737,2165
45121489,2.95,F,5/16/2013 16:50,6,1572,345
46170089,2.95,F,6/5/2013 2:15,1,5749,3901
20348880,459.3,F,9/20/2013 18:13,1,2289,979
9519040,1.95,F,10/29/2014 17:18,4,2186,1089
7512027,2.95,M,4/23/2013 14:59,1,1865,1642
8319076,2.95,M,3/11/2013 14:38,1,4921,4921
53958536,2.95,M,10/10/2013 11:42,1,4132,2972
30865015,37.9,F,9/14/2013 22:01,2,4752,2583
56142736,1.95,M,8/14/2014 22:26,2,4944,3208
76103416,41.75,F,9/18/2014 18:19,4,5584,4893
48770002,37.9,M,8/22/2013 17:03,8,9940,4407
45256243,2.95,M,5/20/2013 15:10,1,5539,5539
42809265,5.9,F,3/29/2013 13:18,4,2845,2052
39926197,7.9,F,2/11/2013 16:24,2,1619,815
51329227,2.95,F,10/6/2013 13:56,1,2249,2249
73026814,0,M,7/8/2014 11:40,1,3922,3922
81376622,1.95,M,11/1/2014 3:02,1,2180,2013
53012607,2.95,M,8/27/2014 11:40,3,2524,849
72893566,5.85,F,10/21/2014 18:55,5,6191,2684
16294850,39.9,F,1/16/2013 18:27,20,13136,2338
75003551,23.85,M,7/27/2015 17:38,2,9782,2783
39638779,6.95,F,9/10/2013 16:23,2,3147,2704
87628307,1.95,F,2/3/2015 2:24,1,3202,2332
44920191,36.9,F,1/25/2015 2:29,7,8671,3934
16573561,104.85,F,2/23/2014 17:00,1,2699,1136
12934046,6.9,F,10/29/2014 23:33,2,3417,2449
39042500,317.5,F,11/6/2013 18:01,3,9235,4202
26351276,200.75,M,4/20/2013 17:21,2,5209,1969
57524218,1.95,F,12/2/2013 14:48,1,3276,3276
10180287,72.85,F,4/16/2014 12:55,2,2432,2226
2046195,4.1,M,1/14/2014 15:33,1,2722,2657
19063146,45.7,F,2/4/2013 12:02,5,4192,2348
66894944,1.95,M,4/13/2014 0:36,1,2145,1865
55744728,47.85,F,1/12/2014 12:08,1,2527,2527
22437937,4.95,F,3/9/2015 16:46,3,3752,2596
75314968,41.75,F,9/15/2014 20:10,1,7814,2965
36932965,2.95,F,2/17/2013 22:18,9,4231,1330
7685074,2.95,M,4/29/2013 19:15,3,8324,3305
39799003,2.95,M,5/8/2013 1:21,1,1821,1821
8086623,1.95,F,4/24/2014 14:18,1,2404,2404
3790374,49.9,M,3/28/2013 13:16,1,2721,2631
66237931,4.9,F,4/2/2014 13:28,3,3249,1589
44635796,527.2,F,11/10/2014 21:54,5,2431,978
38105157,41.85,M,1/23/2013 11:30,1,2464,1637
8403800,5.9,M,5/14/2013 11:01,1,2492,1661
69793253,80.5,F,6/18/2014 5:18,7,8495,2910
49226825,40.85,M,7/29/2013 17:46,2,3206,2555
43646724,212.65,F,11/7/2013 19:10,1,2561,2561
71290993,1.95,F,6/11/2014 11:45,2,3433,1826
27313013,194.75,F,2/13/2015 2:01,8,3237,1424
53618604,39.9,M,2/16/2015 17:59,11,4323,2911
59735062,1,F,1/7/2014 11:36,1,3350,3350
7165940,703.95,M,7/13/2013 12:42,1,3572,3572
56471291,142.75,M,6/7/2014 17:02,4,7063,1762
77661184,83.5,F,11/7/2014 5:01,10,4433,1033
31522913,2.95,F,6/3/2013 0:44,2,6049,4792
46069714,104.85,F,7/5/2013 0:51,1,2412,834
40606566,2.95,F,2/16/2013 15:44,2,9975,5569
40150185,2.95,M,5/22/2013 20:35,2,5533,3692
11186402,2.95,F,8/29/2014 12:58,3,2843,1080
80947210,1.95,M,10/26/2014 18:08,1,1124,567
52703188,2.95,F,9/22/2013 18:28,2,5716,3732
65336878,2.95,F,3/23/2014 14:28,1,3405,2784
64572015,1.95,F,3/12/2014 14:04,3,1727,628
17402806,41.85,F,5/21/2014 0:00,8,7689,4546
6977326,37.9,M,3/3/2013 17:21,2,3037,1769
12453450,2.95,M,11/17/2014 1:57,6,4065,2394
38351678,2.95,M,4/28/2013 16:55,4,2151,1512
6898005,3.9,F,1/26/2015 19:01,3,6639,4314
28316340,283.55,M,7/26/2013 19:29,1,2500,2500
42418044,2.95,F,3/22/2013 10:14,1,2422,2422
51833253,107.8,F,12/8/2013 13:47,1,1114,1114
38861746,37.9,F,1/23/2013 13:57,5,6244,4000
33927167,2.95,F,1/4/2013 7:46,1,3374,3311
39593086,2.95,M,1/29/2013 22:27,1,3060,2311
5918319,38.9,F,8/10/2013 9:05,2,2395,1223
22560549,245.65,F,9/17/2014 17:17,9,9090,2325
46620156,2.95,F,6/14/2013 5:16,2,3877,2969
52748599,1,F,9/22/2013 16:09,1,1230,1230
44813739,2.95,M,2/11/2015 13:46,2,3347,1773
53686682,2.95,M,11/2/2013 10:21,1,2669,2669
39722288,38.75,F,2/20/2015 12:46,2,2143,1670
72553210,1.95,M,6/29/2014 23:58,1,1774,1774
55631110,3.9,M,11/10/2013 16:23,3,6422,3115
36448398,178.7,M,11/21/2013 20:16,7,3123,1347
64842304,41.75,M,3/16/2014 8:30,2,4822,2411
40482194,2.95,M,6/17/2014 0:00,3,3154,1927
38442445,2.95,M,1/23/2013 8:44,3,4083,2469
31260889,389.4,F,6/5/2013 14:59,3,11841,2849
18152573,95.4,F,5/7/2013 14:04,8,8116,3319
33186129,1.95,F,2/5/2015 15:11,1,2706,2345
83404139,1.95,F,11/29/2014 2:32,2,3370,1697
39805947,2.95,M,10/18/2013 20:59,2,2474,1654
41016914,14.95,F,4/3/2013 21:13,4,2376,781
50172580,37.9,M,9/16/2013 22:00,3,3038,2058
58649350,1.95,M,12/17/2013 10:36,1,2720,2720
40609946,2.95,F,10/24/2013 23:12,4,3329,873
46990904,2.95,M,6/20/2013 10:35,1,2841,2513
6459309,2.95,F,5/19/2013 22:52,2,2752,1685
41638086,107.8,F,6/7/2013 14:03,1,4077,4077
53135501,2.95,F,9/27/2013 17:41,2,1063,538
55351484,2.95,M,10/29/2013 12:35,1,2518,1259
64085922,1.95,F,3/6/2014 16:06,2,4980,4049
48762893,2.95,M,10/26/2013 5:41,2,2899,2249
39321912,2.95,F,1/24/2013 19:11,1,0,0
21055231,112.21,F,10/9/2013 20:41,11,3570,966
55142018,2.95,M,10/26/2013 14:44,7,2174,469
56309299,2.95,F,11/12/2013 0:27,1,3390,3390
40004754,2.95,F,2/12/2013 23:27,1,5970,5970
4889710,9.98,F,10/11/2014 18:11,1,2241,1554
43958708,2.95,F,4/29/2013 12:41,5,2347,1607
38397964,3.95,F,7/21/2014 23:03,1,6801,4340
12607817,139.8,F,4/5/2013 23:41,1,5359,3450
70592392,41.75,F,6/29/2014 14:16,1,2413,2413
36819663,3.95,F,2/5/2013 21:48,2,2700,1678
65275178,40.75,F,8/23/2014 17:11,3,3760,3248
9924387,74.85,F,8/11/2013 14:52,2,3884,1867
61287875,41.75,F,2/28/2014 0:22,4,2180,1165
33628998,145.7,F,7/11/2014 22:08,15,2642,1729
8439856,5.9,F,7/7/2013 8:32,1,4022,3243
15501683,489.3,F,10/23/2013 9:20,1,3940,1598
58785745,2.95,F,12/8/2014 0:00,6,2770,890
66645616,81.55,M,6/2/2014 21:28,1,1667,1635
42932848,153.6,F,8/1/2013 13:21,18,4334,1038
43212799,2.95,F,4/6/2013 12:15,1,2059,1656
10760336,2.95,F,4/22/2014 16:28,10,5335,2155
47385265,40.85,F,2/12/2014 14:02,3,1586,1413
43021613,247.6,F,4/3/2013 11:05,11,11785,2493
44396865,2.95,M,5/4/2013 11:37,3,3397,2114
37983281,142.75,F,6/15/2013 6:16,2,2596,1348
44312538,37.9,F,6/2/2013 16:11,1,3354,3354
69575357,3.9,F,8/1/2014 15:27,3,12643,8163
85142205,41.75,M,1/22/2015 22:13,2,2189,1797
75525576,2.95,M,8/19/2014 15:29,2,3288,1644
9246608,2.95,F,4/10/2014 14:28,4,3235,1821
48248689,37.9,F,9/29/2013 8:26,2,2195,1509
53889666,2.95,F,10/8/2013 15:10,7,2865,1127
58104230,1.95,M,1/16/2014 4:20,3,3182,1373
59708831,39.85,M,2/10/2014 14:56,7,2639,1426
9494121,36.9,F,1/22/2014 16:57,2,1338,963
50960436,2.95,F,8/27/2013 15:19,2,4354,1162
6116835,3.95,M,6/25/2013 2:26,1,2429,2429
943184,8.9,F,3/29/2013 9:44,2,2192,1029
81526067,6.75,M,11/4/2014 14:11,1,7477,7477
72061461,41.75,M,7/23/2014 16:37,1,513,513
4288905,9.9,M,1/12/2013 23:20,2,5297,4588
20319421,529.2,F,1/18/2013 15:23,1,2432,2432
57957278,2.95,F,12/6/2013 15:24,1,1566,1566
44686269,282.55,F,7/24/2014 8:47,4,4711,3406
30805408,1.95,F,3/20/2014 13:03,5,4669,2634
56605006,95.4,M,11/16/2014 3:24,3,6542,5127
61711469,121.35,M,10/16/2014 16:56,1,2827,2155
7595016,2.95,F,4/29/2013 0:00,1,1908,1272
18610023,39.9,M,7/25/2014 8:16,2,2280,1853
39255844,142.75,F,1/17/2015 20:36,2,3433,1583
48505093,72.85,M,9/20/2013 5:05,1,5436,1422
40521472,2.95,F,2/26/2013 15:41,2,2414,1967
63566102,75.65,M,1/13/2015 15:05,3,4955,4153
51766527,2.95,M,9/6/2013 13:54,1,2045,2045
69964297,41.75,F,6/21/2014 22:03,1,7172,3530
8924523,2.95,F,4/21/2013 16:55,1,1807,1807
70213346,1.95,M,5/27/2014 6:52,1,3884,2826
52742887,2.95,M,9/22/2013 14:14,1,2477,2477
11113708,2.95,F,8/23/2014 12:52,6,5735,1870
10648524,41.75,M,6/18/2014 21:45,2,2080,1045
54212986,3.95,F,10/12/2013 23:45,1,9519,5784
39865652,2.95,F,2/19/2013 21:08,3,2646,1664
44014802,72.85,M,5/28/2013 16:46,2,2679,1387
47582017,107.8,M,2/2/2016 17:19,5,4200,1671
41670036,2.95,F,5/20/2014 14:33,2,2072,1941
60876061,1.95,M,2/7/2014 14:47,2,2186,2098
72981638,1.95,M,7/5/2014 19:46,2,2447,676
58272264,73.85,M,2/11/2014 1:07,2,4085,2166
9158755,2.95,F,9/16/2014 11:27,2,4515,2721
63190123,1.95,F,5/6/2014 18:35,1,3769,2743
16361979,179.7,M,2/19/2015 23:37,8,2282,507
69271209,161.15,M,10/1/2014 10:25,1,3601,2236
38425816,2.95,M,2/11/2013 19:15,3,3378,1134
61436152,1.95,M,2/5/2014 1:18,2,1763,923
73674475,7.64,F,7/21/2014 1:55,1,4734,2894
13604899,74.85,F,10/27/2013 21:34,3,2579,1656
69292475,1.95,M,5/18/2014 19:35,4,3661,1836
9007892,122.35,F,2/3/2014 11:06,1,4660,4660
7801386,2.95,M,4/13/2013 11:24,1,2256,2256
47534763,142.75,F,10/30/2013 22:15,1,2383,2383
29297296,2.95,F,1/21/2013 10:49,1,7243,4704
46239762,2.95,M,6/6/2013 16:39,1,2512,2512
60609717,1.95,M,1/22/2014 23:57,1,4718,2943
32515532,2.95,F,2/22/2013 11:27,3,9503,2424
44760525,2.95,F,5/10/2013 9:03,1,4133,2755
65114945,1.95,M,5/18/2014 0:00,14,4895,1776
53636862,2.95,F,10/25/2013 14:46,2,4380,4080
8539001,37.9,F,3/21/2013 21:59,2,4750,2833
17201850,2.95,F,4/1/2014 21:39,1,1734,872
61390331,47.85,M,5/1/2014 9:35,1,1976,1500
10110122,81.55,M,2/16/2014 13:14,2,3002,1764
48872790,2.95,M,7/24/2013 15:49,2,7202,5244
38930347,2.95,F,1/18/2013 14:06,2,4767,1666
20704599,39.9,M,3/3/2015 13:39,2,4262,2876
58821640,141.75,F,5/20/2014 21:43,1,3122,3122
41552913,2.95,M,7/29/2013 9:58,1,2463,1663
56163183,15.9,F,1/9/2014 15:06,1,5204,3281
44778129,212.65,M,10/10/2013 14:54,1,3945,3692
54662234,2.95,F,10/18/2013 19:39,1,1825,1529
67739780,181.1,M,8/26/2014 17:09,5,1508,1138
9259861,2.95,M,2/19/2013 13:28,3,6295,2121
75755225,56.7,M,9/17/2014 21:08,1,2143,2143
54599651,2.95,M,10/20/2013 10:20,2,4661,3375
35258899,1.95,F,1/22/2014 12:47,1,2183,2076
67679081,200.95,M,9/8/2014 12:57,15,5710,3273
45951473,107.8,F,6/30/2013 18:34,9,2693,1586
43778425,1,M,6/22/2013 13:41,1,1351,1093
6610603,5.9,F,9/5/2014 20:19,2,5649,4514
70537669,5.9,F,6/11/2014 12:08,2,3778,1495
41224941,2.95,M,2/27/2013 22:27,1,1833,1833
6888266,1.95,M,4/16/2014 11:01,1,5087,5087
